path	line	classification	keywords	snippet
gmm-quote-summary-engine.js	96	RUNTIME_OR_PLATFORM	WEIGHT	clean.match(/Eliminaci[oó]n de Deducible por Accidente\s+Suma Asegurada\s+\$?([\d,]+(?:\.\d+)?)\s+Pesos\s+Prima\s+\$?([\d,]+(?:\.\d+)?)/i);
governance/rule-pack-identity-snapshot.js	118	RUNTIME_OR_PLATFORM	TARGET	export function stampRulePackIdentitySnapshot(target = {}, rulePackIdentity, options = {}) {
governance/rule-pack-identity-snapshot.js	129	RUNTIME_OR_PLATFORM	TARGET	...target,
governance/rule-pack-identity-snapshot.js	131	RUNTIME_OR_PLATFORM	TARGET	payoutTruth: target?.payoutTruth === true ? false : target?.payoutTruth ?? false,
health-runtime.js	21	RUNTIME_OR_PLATFORM	PERFORMANCE	!performance.memory
health-runtime.js	31	RUNTIME_OR_PLATFORM	PERFORMANCE	performance.memory;
health-runtime.js	58	RUNTIME_OR_PLATFORM	PERFORMANCE	performance.now();
health-runtime.js	67	RUNTIME_OR_PLATFORM	PERFORMANCE	performance.now();
imagina-ser-client-presentation-engine.js	61	RUNTIME_OR_PLATFORM	TARGET	"Después de entender el objetivo, revisamos cuánto requiere sostener esta estrategia."
imagina-ser-decision-engine.js	19	RUNTIME_OR_PLATFORM	POINT	`Usar el escenario base como punto de partida: ${monthlyIncomeUDI} UDI mensuales o ${singlePaymentUDI} UDI en pago único.`
imagina-ser-objection-engine.js	9	RUNTIME_OR_PLATFORM	WEIGHT	objection: "¿Por qué cambia en pesos?",
imagina-ser-objection-engine.js	11	RUNTIME_OR_PLATFORM	WEIGHT	"Porque la cotización está expresada en UDI. La cantidad en UDI es la referencia; el valor en pesos depende del valor futuro de la UDI."
imagina-ser-objection-engine.js	26	RUNTIME_OR_PLATFORM	TARGET	"El fondo puede seguir pagando ciertos costos mientras tenga saldo suficiente, pero dejar de aportar puede afectar la meta de retiro."
imagina-ser-presentation-prompt-engine.js	9	RUNTIME_OR_PLATFORM	TARGET	Objetivo:
imagina-ser-presentation-prompt-engine.js	16	RUNTIME_OR_PLATFORM	WEIGHT	- Cliente ve MXN primero cuando se convierta a pesos.
index.html	4	RUNTIME_OR_PLATFORM	TARGET	<meta charset="UTF-8">
index.html	5	RUNTIME_OR_PLATFORM	TARGET	<meta name="viewport" content="width=device-width, initial-scale=1.0, maximum-scale=1.0, user-scalable=no">
index.html	12	RUNTIME_OR_PLATFORM	TARGET	<meta name="theme-color" id="meta-theme-color" content="#F2F2F7">
index.html	54	RUNTIME_OR_PLATFORM	WEIGHT	<span id="header-greeting" style="font-size:11px; color:var(--text-secondary); font-weight:500;">Forge OS</span>
index.html	80	RUNTIME_OR_PLATFORM	TARGET	Los data-target deben coincidir exactamente con las
index.html	84	RUNTIME_OR_PLATFORM	TARGET	<button class="nav-btn active" data-target="dashboard" aria-label="Inicio">
index.html	88	RUNTIME_OR_PLATFORM	TARGET	<button class="nav-btn" data-target="advisor-sales-pipeline" aria-label="Pipeline de ventas">
index.html	92	RUNTIME_OR_PLATFORM	TARGET	<button class="nav-btn" data-target="prospeccion" aria-label="Embudo de prospección">
index.html	96	RUNTIME_OR_PLATFORM	TARGET	<button class="nav-btn" data-target="referidos" aria-label="Directorio de referidos">
index.html	100	RUNTIME_OR_PLATFORM	TARGET	<button class="nav-btn" data-target="actividad" aria-label="Registro de actividad">
index.html	104	RUNTIME_OR_PLATFORM	TARGET	<button class="nav-btn" data-target="cartera" aria-label="Cartera de clientes">
index.html	108	RUNTIME_OR_PLATFORM	TARGET	<button class="nav-btn" data-target="comisiones" aria-label="Finanzas y comisiones">
index.html	130	RUNTIME_OR_PLATFORM	WEIGHT	<span style="font-size:13px; font-weight:600;">Asistente Comercial</span>
index.html	155	RUNTIME_OR_PLATFORM	POINT	APP ENTRY POINT
lead-temperature-engine.js	21	RUNTIME_OR_PLATFORM	SCORE	let score = 0;
lead-temperature-engine.js	31	RUNTIME_OR_PLATFORM	SCORE	score += 40;
lead-temperature-engine.js	37	RUNTIME_OR_PLATFORM	SCORE	score += 25;
lead-temperature-engine.js	41	RUNTIME_OR_PLATFORM	SCORE	score += 5;
lead-temperature-engine.js	50	RUNTIME_OR_PLATFORM	SCORE	score += citas * 10;
lead-temperature-engine.js	61	RUNTIME_OR_PLATFORM	SCORE	score += 40;
lead-temperature-engine.js	65	RUNTIME_OR_PLATFORM	SCORE	score += 20;
lead-temperature-engine.js	69	RUNTIME_OR_PLATFORM	SCORE	score += 5;
lead-temperature-engine.js	79	RUNTIME_OR_PLATFORM	SCORE	if (score >= 80) {
lead-temperature-engine.js	84	RUNTIME_OR_PLATFORM	SCORE	if (score >= 50) {
legacy/crmaddlife/comisiones-adapter.js	32	RUNTIME_OR_PLATFORM	TARGET	meta: null,
legacy/crmaddlife/comisiones-adapter.js	123	RUNTIME_OR_PLATFORM	TARGET	{ tipo:'training', mc, meta, fCom, fPtos, cumple, base, exc, total }
legacy/crmaddlife/ui-listeners.js	16	RUNTIME_OR_PLATFORM	TARGET	const isDark = e.target.checked;
legacy/crmaddlife/ui-shell.js	94	RUNTIME_OR_PLATFORM	WEIGHT	`<h1 style="font-size:22px;font-weight:800;letter-spacing:-0.5px;">` +
legacy/crmaddlife/ui-shell.js	104	RUNTIME_OR_PLATFORM	WEIGHT	`border:none;font-size:15px;font-weight:600;` +
legacy/crmaddlife/ui-shell.js	134	RUNTIME_OR_PLATFORM	WEIGHT	`border:none;font-size:14px;font-weight:600;cursor:pointer;"` +
legacy/dashboard-priority-engine.js	141	RUNTIME_OR_PLATFORM	TARGET	`Te faltan $${missingIncome.toLocaleString()} para tu meta`,
manager-os/advisor-signals/manager-advisor-signal-consumer-contract.js	41	RUNTIME_OR_PLATFORM	PERFORMANCE	["performance", "advisorPerformance"],
manager-os/advisor-signals/manager-advisor-signal-consumer-contract.js	43	RUNTIME_OR_PLATFORM	SCORE	["score", "advisorScore"],
manager-os/advisor-signals/manager-advisor-signal-consumer-contract.js	154	RUNTIME_OR_PLATFORM	SCORE	normalizedKey.includes("SCORE") ||
manager-os/advisor-signals/manager-advisor-signal-consumer-contract.js	155	RUNTIME_OR_PLATFORM	POINT	normalizedKey.includes("PUNTOS") ||
manager-os/advisor-snapshots/advisor-manager-snapshot-engine.js	71	RUNTIME_OR_PLATFORM	POINT	"puntos",
manager-os/advisor-snapshots/advisor-manager-snapshot-engine.js	73	RUNTIME_OR_PLATFORM	SCORE	"score",
manager-os/advisor-snapshots/advisor-manager-snapshot-engine.js	411	RUNTIME_OR_PLATFORM	PERFORMANCE	warnings.push("Advisor manager snapshot context is missing; unknown is not zero and must not become low performance.");
manager-os/advisor-snapshots/advisor-manager-snapshot-engine.js	535	RUNTIME_OR_PLATFORM	RANKING	"AdvisorManagerSnapshot is Manager OS review context only and does not create lifecycle, ranking, promotion, revenue, compensation or payout truth."
manager-os/advisor-tracking/manager-advisor-tracking-boundary-engine.js	52	RUNTIME_OR_PLATFORM	POINT	"puntos",
manager-os/advisor-tracking/manager-advisor-tracking-boundary-engine.js	54	RUNTIME_OR_PLATFORM	SCORE	"score",
manager-os/advisor-tracking/manager-advisor-tracking-boundary-engine.js	418	RUNTIME_OR_PLATFORM	PERFORMANCE	warnings.push("Manager advisor tracking context is missing; do not infer zero momentum or low performance.");
manager-os/alerts/manager-alert-engine.js	13	RUNTIME_OR_PLATFORM	POINT	puntos = 0,
manager-os/alerts/manager-alert-engine.js	29	RUNTIME_OR_PLATFORM	POINT	if (puntos < 10) {
manager-os/alfred-review-action-packet-static-preview-dom-renderer.js	280	RUNTIME_OR_PLATFORM	TARGET	targets: ["mobile-portrait", "tablet-landscape", "desktop-landscape"],
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	108	RUNTIME_OR_PLATFORM	TARGET	function addMeta(target, input) {
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	111	RUNTIME_OR_PLATFORM	TARGET	target.evidenceRefs.push(...arrayOf(input.evidenceRefs));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	112	RUNTIME_OR_PLATFORM	TARGET	target.evidenceRefs.push(...arrayOf(input.evidenceRef));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	113	RUNTIME_OR_PLATFORM	TARGET	target.sourceEvidenceIds.push(...arrayOf(input.sourceEvidenceIds));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	114	RUNTIME_OR_PLATFORM	TARGET	target.sourceEvidenceIds.push(...arrayOf(input.sourceEvidenceId));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	115	RUNTIME_OR_PLATFORM	TARGET	target.sourceOwners.push(...arrayOf(input.sourceOwners));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	116	RUNTIME_OR_PLATFORM	TARGET	target.sourceOwners.push(...arrayOf(input.sourceOwner));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	118	RUNTIME_OR_PLATFORM	TARGET	if (input.freshness) target.freshness.push(input.freshness);
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	119	RUNTIME_OR_PLATFORM	TARGET	if (input.freshnessStatus) target.freshness.push({ status: input.freshnessStatus });
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	122	RUNTIME_OR_PLATFORM	TARGET	function addSignals(target, input) {
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	125	RUNTIME_OR_PLATFORM	TARGET	target.missingData.push(...arrayOf(input.missingData));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	126	RUNTIME_OR_PLATFORM	TARGET	target.missingRollups.push(...arrayOf(input.missingRollups));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	127	RUNTIME_OR_PLATFORM	TARGET	target.blockedPeriods.push(...arrayOf(input.blockedPeriods));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	128	RUNTIME_OR_PLATFORM	TARGET	target.stalePeriods.push(...arrayOf(input.stalePeriods));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	129	RUNTIME_OR_PLATFORM	TARGET	target.unknownSignals.push(...arrayOf(input.unknownSignals));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	130	RUNTIME_OR_PLATFORM	TARGET	target.staleSignals.push(...arrayOf(input.staleSignals));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	131	RUNTIME_OR_PLATFORM	TARGET	target.defaultZeroRisks.push(...arrayOf(input.defaultZeroRisks));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	132	RUNTIME_OR_PLATFORM	TARGET	target.warnings.push(...arrayOf(input.warnings));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	133	RUNTIME_OR_PLATFORM	TARGET	target.assumptions.push(...arrayOf(input.assumptions));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	134	RUNTIME_OR_PLATFORM	TARGET	target.confidenceLimitations.push(...arrayOf(input.confidenceLimitations));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	135	RUNTIME_OR_PLATFORM	TARGET	target.suggestedConversationTopics.push(...arrayOf(input.suggestedConversationTopics));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	136	RUNTIME_OR_PLATFORM	TARGET	target.reviewAreas.push(...arrayOf(input.reviewAreas));
manager-os/coaching-intelligence/manager-coaching-boundary-contract.js	139	RUNTIME_OR_PLATFORM	TARGET	target.defaultZeroRisks.push(input.metricKey || input.contextKey || "EXPLICIT_ZERO_CONTEXT");
manager-os/coaching-intelligence/manager-team-coaching-engine.js	109	RUNTIME_OR_PLATFORM	RANKING	["Team pattern context is not ranking truth."]
manager-os/coaching/manager-coaching-engine.js	24	RUNTIME_OR_PLATFORM	POINT	advisor.puntos < 10
manager-os/coaching/manager-coaching-engine.js	65	RUNTIME_OR_PLATFORM	PERFORMANCE	| Buen desempeño
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	103	RUNTIME_OR_PLATFORM	TARGET	function addMeta(target, input) {
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	106	RUNTIME_OR_PLATFORM	TARGET	target.evidenceRefs.push(...arrayOf(input.evidenceRefs));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	107	RUNTIME_OR_PLATFORM	TARGET	target.evidenceRefs.push(...arrayOf(input.evidenceRef));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	108	RUNTIME_OR_PLATFORM	TARGET	target.sourceEvidenceIds.push(...arrayOf(input.sourceEvidenceIds));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	109	RUNTIME_OR_PLATFORM	TARGET	target.sourceEvidenceIds.push(...arrayOf(input.sourceEvidenceId));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	110	RUNTIME_OR_PLATFORM	TARGET	target.sourceOwners.push(...arrayOf(input.sourceOwners));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	111	RUNTIME_OR_PLATFORM	TARGET	target.sourceOwners.push(...arrayOf(input.sourceOwner));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	113	RUNTIME_OR_PLATFORM	TARGET	if (input.freshness) target.freshness.push(input.freshness);
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	114	RUNTIME_OR_PLATFORM	TARGET	if (input.freshnessStatus) target.freshness.push({ status: input.freshnessStatus });
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	117	RUNTIME_OR_PLATFORM	TARGET	function addContextSignals(target, input) {
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	120	RUNTIME_OR_PLATFORM	TARGET	target.missingRollups.push(...arrayOf(input.missingRollups));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	121	RUNTIME_OR_PLATFORM	TARGET	target.missingData.push(...arrayOf(input.missingData));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	122	RUNTIME_OR_PLATFORM	TARGET	target.blockedPeriods.push(...arrayOf(input.blockedPeriods));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	123	RUNTIME_OR_PLATFORM	TARGET	target.stalePeriods.push(...arrayOf(input.stalePeriods));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	124	RUNTIME_OR_PLATFORM	TARGET	target.unknownSignals.push(...arrayOf(input.unknownSignals));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	125	RUNTIME_OR_PLATFORM	TARGET	target.staleSignals.push(...arrayOf(input.staleSignals));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	126	RUNTIME_OR_PLATFORM	TARGET	target.defaultZeroRisks.push(...arrayOf(input.defaultZeroRisks));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	127	RUNTIME_OR_PLATFORM	TARGET	target.warnings.push(...arrayOf(input.warnings));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	128	RUNTIME_OR_PLATFORM	TARGET	target.assumptions.push(...arrayOf(input.assumptions));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	129	RUNTIME_OR_PLATFORM	TARGET	target.confidenceLimitations.push(...arrayOf(input.confidenceLimitations));
manager-os/dashboard-intelligence/manager-dashboard-boundary-contract.js	132	RUNTIME_OR_PLATFORM	TARGET	target.defaultZeroRisks.push(input.metricKey || input.contextKey || "EXPLICIT_ZERO_CONTEXT");
manager-os/dashboard-intelligence/manager-team-dashboard-engine.js	105	RUNTIME_OR_PLATFORM	RANKING	teamPatternCard: card("TEAM_PATTERN_CONTEXT", "Team pattern context", metrics.teamPatternContext || historical.teamPatternTrendContext || forecast.teamPatternForecastContext, ["Team pattern is not ranking truth."]),
manager-os/external-context-bridge/manager-engagement-context-bridge.js	112	RUNTIME_OR_PLATFORM	RANKING	["Private progress reflection is not public ranking or human worth."]
manager-os/external-context-bridge/manager-engagement-context-bridge.js	116	RUNTIME_OR_PLATFORM	STREAK	"Safe streak context",
manager-os/external-context-bridge/manager-engagement-context-bridge.js	118	RUNTIME_OR_PLATFORM	STREAK	["Use streaks as private encouragement only.", "Reset without shame.", "Avoid pressure mechanics."],
manager-os/external-context-bridge/manager-engagement-context-bridge.js	119	RUNTIME_OR_PLATFORM	PERFORMANCE,STREAK	["Streak context is not leaderboard, punishment or performance truth."]
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	124	RUNTIME_OR_PLATFORM	TARGET	function collectFromContext(target, input) {
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	127	RUNTIME_OR_PLATFORM	TARGET	target.evidenceRefs.push(...arrayOf(input.evidenceRefs));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	128	RUNTIME_OR_PLATFORM	TARGET	target.evidenceRefs.push(...arrayOf(input.evidenceRef));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	129	RUNTIME_OR_PLATFORM	TARGET	target.sourceEvidenceIds.push(...arrayOf(input.sourceEvidenceIds));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	130	RUNTIME_OR_PLATFORM	TARGET	target.sourceEvidenceIds.push(...arrayOf(input.sourceEvidenceId));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	131	RUNTIME_OR_PLATFORM	TARGET	target.sourceOwners.push(...arrayOf(input.sourceOwners));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	132	RUNTIME_OR_PLATFORM	TARGET	target.sourceOwners.push(...arrayOf(input.sourceOwner));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	133	RUNTIME_OR_PLATFORM	TARGET	target.freshness.push(...arrayOf(input.freshness));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	134	RUNTIME_OR_PLATFORM	TARGET	target.warnings.push(...arrayOf(input.warnings));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	135	RUNTIME_OR_PLATFORM	TARGET	target.limitations.push(...arrayOf(input.limitations));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	136	RUNTIME_OR_PLATFORM	TARGET	target.missingData.push(...arrayOf(input.missingData));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	137	RUNTIME_OR_PLATFORM	TARGET	target.unknownSignals.push(...arrayOf(input.unknownSignals));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	138	RUNTIME_OR_PLATFORM	TARGET	target.stalePeriods.push(...arrayOf(input.stalePeriods));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	139	RUNTIME_OR_PLATFORM	TARGET	target.defaultZeroRisks.push(...arrayOf(input.defaultZeroRisks));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	140	RUNTIME_OR_PLATFORM	TARGET	target.blockedPeriods.push(...arrayOf(input.blockedPeriods));
manager-os/external-context-bridge/manager-external-context-bridge-boundary-contract.js	208	RUNTIME_OR_PLATFORM	PERFORMANCE,RANKING	collected.warnings.push("Explicit zero values are context only and must not become poor performance, ranking, punishment or termination truth.");
manager-os/external-context-bridge/manager-external-context-bridge-orchestrator.js	180	RUNTIME_OR_PLATFORM	RANKING	"No public leaderboard or ranking truth.",
manager-os/external-context-bridge/manager-nash-conversation-context-bridge.js	127	RUNTIME_OR_PLATFORM	RANKING	["Scenario context is not guarantee, ranking, revenue or promotion truth."]
manager-os/forecast/manager-advisor-forecast-engine.js	66	RUNTIME_OR_PLATFORM	POINT	const points = valueAtPath(context, `${path}.points`);
manager-os/forecast/manager-advisor-forecast-engine.js	67	RUNTIME_OR_PLATFORM	POINT	if (Array.isArray(points)) {
manager-os/forecast/manager-advisor-forecast-engine.js	68	RUNTIME_OR_PLATFORM	POINT	const known = points.filter((point) => typeof point.value === "number");
manager-os/forecast/manager-advisor-forecast-engine.js	74	RUNTIME_OR_PLATFORM	MULTIPLIER	function scenarioValue(base, multiplier) {
manager-os/forecast/manager-advisor-forecast-engine.js	76	RUNTIME_OR_PLATFORM	MULTIPLIER	return Math.max(0, Math.round(base * multiplier * 100) / 100);
manager-os/forecast/manager-advisor-forecast-engine.js	78	RUNTIME_OR_PLATFORM	MULTIPLIER	function buildScenario({ scenarioName, multiplier, projectedContext, assumptions, confidenceLimitations, warnings, evidenceRefs, sourceEvidenceIds, sourceOwners, freshness }) {
manager-os/forecast/manager-advisor-forecast-engine.js	91	RUNTIME_OR_PLATFORM	MULTIPLIER	scenarioMultiplier: multiplier,
manager-os/forecast/manager-advisor-forecast-engine.js	166	RUNTIME_OR_PLATFORM	MULTIPLIER	const project = (multiplier) => Object.fromEntries(Object.entries(baseContext).map(([key, value]) => [key, typeof value === "number" ? scenarioValue(value, multiplier) : value]));
manager-os/forecast/manager-advisor-forecast-engine.js	168	RUNTIME_OR_PLATFORM	MULTIPLIER	conservativeScenario: buildScenario({ scenarioName: "CONSERVATIVE", multiplier: 0.8, projectedContext: project(0.8), assumptions: localAssumptions, confidenceLimitations: localLimitations, warnings, evidenceRefs, sourceEvidenceIds, sourceOwners, freshness: boundary.freshness }),
manager-os/forecast/manager-advisor-forecast-engine.js	169	RUNTIME_OR_PLATFORM	MULTIPLIER	baselineScenario: buildScenario({ scenarioName: "BASELINE", multiplier: 1, projectedContext: baseContext, assumptions: localAssumptions, confidenceLimitations: localLimitations, warnings, evidenceRefs, sourceEvidenceIds, sourceOwners, freshness: boundary.freshness }),
manager-os/forecast/manager-advisor-forecast-engine.js	170	RUNTIME_OR_PLATFORM	MULTIPLIER	stretchScenario: buildScenario({ scenarioName: "STRETCH", multiplier: 1.2, projectedContext: project(1.2), assumptions: localAssumptions, confidenceLimitations: localLimitations, warnings, evidenceRefs, sourceEvidenceIds, sourceOwners, freshness: boundary.freshness })
manager-os/forecast/manager-forecast-boundary-contract.js	324	RUNTIME_OR_PLATFORM	PERFORMANCE	warnings.push("Missing rollups are UNKNOWN, not poor performance.");
manager-os/forecast/manager-forecast-boundary-contract.js	414	RUNTIME_OR_PLATFORM	RANKING	"Forecast is scenario context only and does not create revenue, compensation, payout, lifecycle, ranking, promotion, punishment, termination, precontract, hiring, write or automatic decision truth."
manager-os/forecast/manager-recruitment-forecast-engine.js	58	RUNTIME_OR_PLATFORM	POINT	const points = valueAtPath(context, `${path}.points`);
manager-os/forecast/manager-recruitment-forecast-engine.js	59	RUNTIME_OR_PLATFORM	POINT	if (Array.isArray(points)) {
manager-os/forecast/manager-recruitment-forecast-engine.js	60	RUNTIME_OR_PLATFORM	POINT	const known = points.filter((point) => typeof point.value === "number");
manager-os/forecast/manager-recruitment-forecast-engine.js	71	RUNTIME_OR_PLATFORM	MULTIPLIER	function scenarioValue(base, multiplier) {
manager-os/forecast/manager-recruitment-forecast-engine.js	73	RUNTIME_OR_PLATFORM	MULTIPLIER	return Math.max(0, Math.round(base * multiplier * 100) / 100);
manager-os/forecast/manager-recruitment-forecast-engine.js	75	RUNTIME_OR_PLATFORM	MULTIPLIER	function buildScenario({ scenarioName, multiplier, projectedContext, assumptions, confidenceLimitations, warnings, evidenceRefs, sourceEvidenceIds, sourceOwners, freshness }) {
manager-os/forecast/manager-recruitment-forecast-engine.js	88	RUNTIME_OR_PLATFORM	MULTIPLIER	scenarioMultiplier: multiplier,
manager-os/forecast/manager-recruitment-forecast-engine.js	171	RUNTIME_OR_PLATFORM	MULTIPLIER	conservativeScenario: buildScenario({ scenarioName: "CONSERVATIVE", multiplier: 0.8, projectedContext: Object.fromEntries(Object.entries(baseContext).map(([key, value]) => [key, typeof value === "number" ? scenarioValue(value, 0.8) : value])), assumptions: localAssumptions, confidenceLimitations: lo
manager-os/forecast/manager-recruitment-forecast-engine.js	172	RUNTIME_OR_PLATFORM	MULTIPLIER	baselineScenario: buildScenario({ scenarioName: "BASELINE", multiplier: 1, projectedContext: baseContext, assumptions: localAssumptions, confidenceLimitations: localLimitations, warnings, evidenceRefs, sourceEvidenceIds, sourceOwners, freshness: boundary.freshness }),
manager-os/forecast/manager-recruitment-forecast-engine.js	173	RUNTIME_OR_PLATFORM	MULTIPLIER	stretchScenario: buildScenario({ scenarioName: "STRETCH", multiplier: 1.2, projectedContext: Object.fromEntries(Object.entries(baseContext).map(([key, value]) => [key, typeof value === "number" ? scenarioValue(value, 1.2) : value])), assumptions: localAssumptions, confidenceLimitations: localLimitat
manager-os/forecast/manager-team-forecast-engine.js	52	RUNTIME_OR_PLATFORM	MULTIPLIER	function scenarioValue(base, multiplier) {
manager-os/forecast/manager-team-forecast-engine.js	54	RUNTIME_OR_PLATFORM	MULTIPLIER	return Math.max(0, Math.round(base * multiplier * 100) / 100);
manager-os/forecast/manager-team-forecast-engine.js	56	RUNTIME_OR_PLATFORM	MULTIPLIER	function buildScenario({ scenarioName, multiplier, projectedContext, assumptions, confidenceLimitations, warnings, evidenceRefs, sourceEvidenceIds, sourceOwners, freshness }) {
manager-os/forecast/manager-team-forecast-engine.js	69	RUNTIME_OR_PLATFORM	MULTIPLIER	scenarioMultiplier: multiplier,
manager-os/forecast/manager-team-forecast-engine.js	104	RUNTIME_OR_PLATFORM	POINT	teamPatternForecastContext: firstKnown(latestValue(series, "teamPatternContext.count"), valueAtPath(latest, "teamPatternContext.count"), valueAtPath(teamHistorical, "teamPatternContext.advisorCount.points.0.value")),
manager-os/forecast/manager-team-forecast-engine.js	122	RUNTIME_OR_PLATFORM	RANKING	"Team forecast is not ranking, leaderboard, promotion, punishment, termination or HR truth."
manager-os/forecast/manager-team-forecast-engine.js	141	RUNTIME_OR_PLATFORM	RANKING	"Team forecast does not create ranking truth.",
manager-os/forecast/manager-team-forecast-engine.js	142	RUNTIME_OR_PLATFORM	PERFORMANCE	"Team forecast does not create performance leaderboard truth.",
manager-os/forecast/manager-team-forecast-engine.js	148	RUNTIME_OR_PLATFORM	MULTIPLIER	const project = (multiplier) => Object.fromEntries(Object.entries(baseContext).map(([key, value]) => [key, typeof value === "number" ? scenarioValue(value, multiplier) : value]));
manager-os/forecast/manager-team-forecast-engine.js	150	RUNTIME_OR_PLATFORM	MULTIPLIER	conservativeScenario: buildScenario({ scenarioName: "CONSERVATIVE", multiplier: 0.8, projectedContext: project(0.8), assumptions: localAssumptions, confidenceLimitations: localLimitations, warnings, evidenceRefs, sourceEvidenceIds, sourceOwners, freshness: boundary.freshness }),
manager-os/forecast/manager-team-forecast-engine.js	151	RUNTIME_OR_PLATFORM	MULTIPLIER	baselineScenario: buildScenario({ scenarioName: "BASELINE", multiplier: 1, projectedContext: baseContext, assumptions: localAssumptions, confidenceLimitations: localLimitations, warnings, evidenceRefs, sourceEvidenceIds, sourceOwners, freshness: boundary.freshness }),
manager-os/forecast/manager-team-forecast-engine.js	152	RUNTIME_OR_PLATFORM	MULTIPLIER	stretchScenario: buildScenario({ scenarioName: "STRETCH", multiplier: 1.2, projectedContext: project(1.2), assumptions: localAssumptions, confidenceLimitations: localLimitations, warnings, evidenceRefs, sourceEvidenceIds, sourceOwners, freshness: boundary.freshness })
manager-os/forge-alive/forge-alive-smart-widget-stack-read-model.js	194	RUNTIME_OR_PLATFORM	POINT	title: "25-point review",
manager-os/forge-alive/forge-alive-smart-widget-stack-read-model.js	197	RUNTIME_OR_PLATFORM	POINT	whyThisAppearsNow: "It is 4 PM and the 25-point review is due for an afternoon control check.",
manager-os/genesis-beta-loop/fixtures/genesis-beta-loop-additional-scenarios.fixture.js	8	RUNTIME_OR_PLATFORM	RANKING	* compensation, lifecycle, ranking, punishment, or HR truth.
manager-os/genesis-beta-loop/fixtures/genesis-beta-loop-additional-scenarios.fixture.js	46	RUNTIME_OR_PLATFORM	TARGET	reasonWhy: "Juan tiene una senal relativa favorable y puede ayudar a Andres a acercarse a su objetivo.",
manager-os/genesis-beta-loop/fixtures/genesis-beta-loop-additional-scenarios.fixture.js	130	RUNTIME_OR_PLATFORM	TARGET	whyThisPerson: "Maria aparece como oportunidad relativa frente al objetivo de actividad.",
